        NN     FT     ST      E       DCG
No.129: 0.000	 0.000	 0.000	 0.059	 0.281
No.130: 0.000	 0.000	 0.000	 0.000	 0.079
No.131: 0.000	 0.000	 0.000	 0.000	 0.132
No.132: 0.000	 0.000	 0.000	 0.000	 0.097
No.133: 0.000	 0.000	 0.000	 0.000	 0.135
No.134: 0.000	 0.000	 0.000	 0.118	 0.372
No.135: 0.000	 0.000	 0.000	 0.000	 0.076
No.136: 0.000	 0.000	 0.000	 0.059	 0.153
No.137: 0.000	 0.000	 0.000	 0.000	 0.154
No.138: 0.000	 0.000	 0.000	 0.000	 0.140
No.139: 0.000	 0.000	 0.500	 0.059	 0.314
No.140: 0.000	 0.000	 0.000	 0.000	 0.081
No.141: 0.000	 0.000	 0.000	 0.000	 0.096
No.142: 0.000	 0.000	 0.000	 0.000	 0.154
No.143: 0.000	 0.000	 0.000	 0.000	 0.084
No.144: 0.000	 0.000	 0.000	 0.000	 0.113
No.145: 0.000	 0.000	 0.000	 0.000	 0.138
No.146: 0.000	 0.000	 0.000	 0.059	 0.205
No.147: 0.000	 0.000	 0.000	 0.000	 0.109
No.148: 0.000	 0.000	 0.000	 0.000	 0.158
No.149: 0.000	 0.000	 0.000	 0.000	 0.105
No.150: 0.000	 0.000	 0.000	 0.000	 0.103
No.151: 0.000	 0.000	 0.000	 0.000	 0.124
No.152: 0.000	 0.000	 0.000	 0.000	 0.095
No.153: 0.000	 0.000	 0.000	 0.000	 0.084
No.154: 0.000	 0.000	 0.000	 0.000	 0.082
No.155: 0.000	 0.000	 0.000	 0.059	 0.165
No.156: 0.000	 0.000	 0.000	 0.000	 0.142
No.157: 0.000	 0.000	 0.000	 0.000	 0.116
No.158: 0.000	 0.000	 0.000	 0.059	 0.194
No.159: 0.000	 0.000	 0.000	 0.000	 0.133
No.160: 0.000	 0.000	 0.000	 0.000	 0.144
No.161: 1.000	 0.070	 0.088	 0.090	 0.550
No.162: 0.000	 0.000	 0.000	 0.000	 0.318
No.163: 0.000	 0.000	 0.000	 0.000	 0.307
No.164: 0.000	 0.035	 0.053	 0.022	 0.399
No.165: 0.000	 0.035	 0.035	 0.000	 0.368
No.166: 0.000	 0.105	 0.105	 0.045	 0.444
No.167: 0.000	 0.018	 0.035	 0.022	 0.410
No.168: 1.000	 0.105	 0.158	 0.112	 0.572
No.169: 0.000	 0.140	 0.193	 0.112	 0.498
No.170: 0.000	 0.035	 0.070	 0.000	 0.401
No.171: 0.000	 0.018	 0.018	 0.000	 0.331
No.172: 0.000	 0.018	 0.035	 0.000	 0.361
No.173: 0.000	 0.053	 0.105	 0.045	 0.431
No.174: 0.000	 0.000	 0.018	 0.000	 0.341
No.175: 0.000	 0.000	 0.000	 0.000	 0.346
No.176: 0.000	 0.000	 0.000	 0.000	 0.346
No.177: 0.000	 0.000	 0.035	 0.000	 0.371
No.178: 0.000	 0.000	 0.018	 0.000	 0.359
No.179: 0.000	 0.000	 0.018	 0.000	 0.323
No.180: 0.000	 0.018	 0.018	 0.000	 0.347
No.181: 0.000	 0.000	 0.018	 0.000	 0.367
No.182: 0.000	 0.035	 0.053	 0.022	 0.396
No.183: 0.000	 0.053	 0.140	 0.045	 0.445
No.184: 0.000	 0.018	 0.053	 0.000	 0.392
No.185: 0.000	 0.000	 0.018	 0.000	 0.331
No.186: 0.000	 0.000	 0.000	 0.000	 0.352
No.187: 0.000	 0.035	 0.070	 0.022	 0.418
No.188: 0.000	 0.105	 0.158	 0.067	 0.498
No.189: 0.000	 0.123	 0.228	 0.112	 0.503
No.190: 0.000	 0.140	 0.281	 0.135	 0.502
No.191: 0.000	 0.000	 0.000	 0.000	 0.330
No.192: 0.000	 0.000	 0.000	 0.000	 0.337
No.193: 0.000	 0.000	 0.000	 0.000	 0.321
No.194: 0.000	 0.000	 0.000	 0.000	 0.330
No.195: 0.000	 0.105	 0.175	 0.022	 0.437
No.196: 0.000	 0.000	 0.000	 0.000	 0.332
No.197: 0.000	 0.018	 0.018	 0.022	 0.393
No.198: 0.000	 0.018	 0.035	 0.022	 0.359
No.199: 0.000	 0.000	 0.000	 0.000	 0.333
No.200: 0.000	 0.000	 0.000	 0.000	 0.326
No.201: 0.000	 0.000	 0.000	 0.000	 0.326
No.202: 0.000	 0.035	 0.035	 0.022	 0.343
No.203: 0.000	 0.053	 0.088	 0.022	 0.424
No.204: 0.000	 0.000	 0.000	 0.000	 0.346
No.205: 0.000	 0.000	 0.000	 0.000	 0.334
No.206: 0.000	 0.053	 0.105	 0.022	 0.413
No.207: 0.000	 0.070	 0.105	 0.045	 0.445
No.208: 0.000	 0.000	 0.000	 0.000	 0.340
No.209: 0.000	 0.018	 0.105	 0.000	 0.395
No.210: 0.000	 0.018	 0.018	 0.022	 0.376
No.211: 0.000	 0.070	 0.105	 0.045	 0.428
No.212: 0.000	 0.035	 0.035	 0.022	 0.391
No.213: 0.000	 0.035	 0.088	 0.000	 0.430
No.214: 0.000	 0.140	 0.211	 0.090	 0.467
No.215: 0.000	 0.193	 0.211	 0.135	 0.492
No.216: 0.000	 0.000	 0.000	 0.000	 0.334
No.217: 0.000	 0.000	 0.000	 0.000	 0.322
No.218: 0.000	 0.000	 0.000	 0.000	 0.330
No.219: 0.000	 0.018	 0.053	 0.000	 0.406
No.220: 0.000	 0.000	 0.000	 0.000	 0.359
No.221: 0.000	 0.018	 0.070	 0.022	 0.396
No.222: 0.000	 0.000	 0.000	 0.000	 0.357
No.223: 0.000	 0.018	 0.035	 0.000	 0.352
No.224: 0.000	 0.000	 0.000	 0.000	 0.328
No.225: 0.000	 0.123	 0.158	 0.112	 0.471
No.226: 1.000	 0.053	 0.123	 0.067	 0.480
No.227: 0.000	 0.105	 0.175	 0.067	 0.468
No.228: 0.000	 0.088	 0.105	 0.067	 0.449
No.229: 0.000	 0.105	 0.123	 0.112	 0.442
No.230: 0.000	 0.018	 0.053	 0.022	 0.374
No.231: 0.000	 0.000	 0.000	 0.000	 0.314
No.232: 0.000	 0.070	 0.123	 0.045	 0.405
No.233: 0.000	 0.035	 0.070	 0.045	 0.411
No.234: 0.000	 0.053	 0.053	 0.067	 0.404
No.235: 0.000	 0.000	 0.000	 0.000	 0.338
No.236: 0.000	 0.000	 0.000	 0.000	 0.334
No.237: 0.000	 0.000	 0.000	 0.000	 0.318
No.238: 1.000	 0.158	 0.246	 0.135	 0.630
No.239: 0.000	 0.000	 0.000	 0.000	 0.351
No.240: 0.000	 0.000	 0.000	 0.000	 0.356
No.241: 0.000	 0.000	 0.154	 0.089	 0.304
No.242: 0.000	 0.308	 0.538	 0.356	 0.638
No.243: 0.000	 0.000	 0.000	 0.000	 0.215
No.244: 0.000	 0.231	 0.308	 0.178	 0.534
No.245: 1.000	 0.154	 0.154	 0.089	 0.587
No.246: 1.000	 0.154	 0.231	 0.178	 0.573
No.247: 1.000	 0.154	 0.154	 0.089	 0.568
No.248: 0.000	 0.077	 0.231	 0.178	 0.379
No.249: 0.000	 0.000	 0.000	 0.000	 0.255
No.250: 1.000	 0.154	 0.231	 0.133	 0.521
No.251: 0.000	 0.000	 0.077	 0.044	 0.231
No.252: 0.000	 0.000	 0.000	 0.000	 0.190
No.253: 1.000	 0.154	 0.231	 0.178	 0.507
No.254: 0.000	 0.154	 0.154	 0.089	 0.400
No.255: 1.000	 0.154	 0.154	 0.089	 0.490
No.256: 0.000	 0.077	 0.154	 0.089	 0.345
No.257: 1.000	 0.308	 0.308	 0.222	 0.667
No.258: 0.000	 0.154	 0.231	 0.133	 0.385
No.259: 1.000	 0.231	 0.385	 0.267	 0.653
No.260: 1.000	 0.154	 0.154	 0.133	 0.594
No.261: 0.000	 0.000	 0.154	 0.133	 0.360
No.262: 0.000	 0.077	 0.308	 0.178	 0.394
No.263: 0.000	 0.154	 0.385	 0.222	 0.424
No.264: 0.000	 0.000	 0.000	 0.000	 0.206
No.265: 0.000	 0.000	 0.077	 0.089	 0.281
No.266: 1.000	 0.154	 0.308	 0.178	 0.626
No.267: 0.000	 0.077	 0.077	 0.044	 0.314
No.268: 0.000	 0.231	 0.385	 0.222	 0.433
No.269: 0.000	 0.154	 0.154	 0.089	 0.404
No.270: 1.000	 0.154	 0.231	 0.133	 0.608
No.271: 0.000	 0.000	 0.000	 0.000	 0.203
No.272: 0.000	 0.077	 0.154	 0.133	 0.324
No.273: 0.000	 0.000	 0.000	 0.000	 0.222
No.274: 0.000	 0.154	 0.154	 0.089	 0.362
No.275: 1.000	 0.231	 0.231	 0.133	 0.587
No.276: 0.000	 0.154	 0.231	 0.178	 0.443
No.277: 1.000	 0.231	 0.308	 0.178	 0.668
No.278: 1.000	 0.231	 0.231	 0.133	 0.599
No.279: 1.000	 0.154	 0.231	 0.133	 0.597
No.280: 1.000	 0.154	 0.308	 0.178	 0.596
No.281: 0.000	 0.000	 0.154	 0.089	 0.279
No.282: 0.000	 0.000	 0.077	 0.044	 0.240
No.283: 0.000	 0.000	 0.000	 0.000	 0.220
No.284: 0.000	 0.154	 0.154	 0.089	 0.487
No.285: 0.000	 0.077	 0.462	 0.267	 0.392
No.286: 0.000	 0.000	 0.000	 0.000	 0.208
No.287: 0.000	 0.154	 0.385	 0.222	 0.466
No.288: 0.000	 0.154	 0.154	 0.089	 0.464
No.289: 0.000	 0.154	 0.385	 0.222	 0.418
No.290: 1.000	 0.231	 0.231	 0.133	 0.636
No.291: 0.000	 0.000	 0.000	 0.000	 0.195
No.292: 0.000	 0.077	 0.154	 0.089	 0.360
No.293: 1.000	 0.154	 0.154	 0.089	 0.588
No.294: 1.000	 0.154	 0.154	 0.089	 0.410
No.295: 0.000	 0.154	 0.154	 0.089	 0.332
No.296: 1.000	 0.308	 0.385	 0.222	 0.624
No.297: 1.000	 0.308	 0.538	 0.356	 0.711
No.298: 0.000	 0.077	 0.154	 0.089	 0.397
No.299: 0.000	 0.154	 0.308	 0.222	 0.482
No.300: 1.000	 0.154	 0.231	 0.133	 0.470
No.301: 0.000	 0.154	 0.231	 0.133	 0.376
No.302: 0.000	 0.000	 0.000	 0.044	 0.311
No.303: 0.000	 0.000	 0.000	 0.000	 0.164
No.304: 0.000	 0.000	 0.000	 0.000	 0.186
No.305: 0.000	 0.000	 0.231	 0.133	 0.330
No.306: 1.000	 0.231	 0.231	 0.133	 0.601
No.307: 0.000	 0.154	 0.231	 0.133	 0.500
No.308: 0.000	 0.000	 0.000	 0.044	 0.315
No.309: 0.000	 0.000	 0.077	 0.044	 0.248
No.310: 1.000	 0.231	 0.308	 0.178	 0.557
No.311: 1.000	 0.154	 0.154	 0.133	 0.587
No.312: 1.000	 0.154	 0.231	 0.133	 0.617
No.313: 0.000	 0.231	 0.308	 0.178	 0.543
No.314: 0.000	 0.000	 0.000	 0.000	 0.245
No.315: 1.000	 0.231	 0.308	 0.267	 0.534
No.316: 1.000	 0.385	 0.538	 0.311	 0.582
No.317: 0.000	 0.154	 0.154	 0.089	 0.369
No.318: 1.000	 0.154	 0.231	 0.133	 0.462
No.319: 0.000	 0.000	 0.077	 0.089	 0.347
No.320: 1.000	 0.154	 0.462	 0.267	 0.637
No.321: 0.000	 0.000	 0.000	 0.000	 0.514
No.322: 0.000	 0.006	 0.015	 0.005	 0.536
No.323: 0.000	 0.075	 0.135	 0.005	 0.600
No.324: 0.000	 0.012	 0.024	 0.000	 0.546
No.325: 0.000	 0.060	 0.168	 0.011	 0.623
No.326: 0.000	 0.168	 0.264	 0.060	 0.682
No.327: 0.000	 0.000	 0.003	 0.000	 0.505
No.328: 0.000	 0.012	 0.033	 0.000	 0.545
No.329: 0.000	 0.006	 0.060	 0.000	 0.585
No.330: 0.000	 0.021	 0.093	 0.000	 0.596
No.331: 0.000	 0.009	 0.021	 0.000	 0.544
No.332: 0.000	 0.039	 0.123	 0.005	 0.610
No.333: 0.000	 0.093	 0.243	 0.005	 0.639
No.334: 0.000	 0.000	 0.000	 0.000	 0.515
No.335: 0.000	 0.099	 0.267	 0.011	 0.639
No.336: 0.000	 0.114	 0.177	 0.005	 0.613
No.337: 0.000	 0.066	 0.132	 0.005	 0.597
No.338: 0.000	 0.057	 0.132	 0.016	 0.610
No.339: 0.000	 0.015	 0.060	 0.000	 0.565
No.340: 0.000	 0.021	 0.042	 0.005	 0.555
No.341: 0.000	 0.054	 0.102	 0.016	 0.598
No.342: 0.000	 0.012	 0.039	 0.000	 0.540
No.343: 0.000	 0.078	 0.168	 0.000	 0.614
No.344: 0.000	 0.081	 0.186	 0.011	 0.624
No.345: 0.000	 0.117	 0.210	 0.016	 0.632
No.346: 0.000	 0.009	 0.018	 0.000	 0.554
No.347: 0.000	 0.066	 0.138	 0.016	 0.616
No.348: 0.000	 0.003	 0.018	 0.000	 0.519
No.349: 0.000	 0.015	 0.030	 0.000	 0.546
No.350: 0.000	 0.093	 0.159	 0.005	 0.612
No.351: 0.000	 0.012	 0.024	 0.000	 0.560
No.352: 0.000	 0.045	 0.102	 0.005	 0.594
No.353: 0.000	 0.006	 0.033	 0.000	 0.544
No.354: 0.000	 0.000	 0.012	 0.000	 0.551
No.355: 0.000	 0.054	 0.132	 0.005	 0.590
No.356: 0.000	 0.054	 0.123	 0.011	 0.600
No.357: 0.000	 0.033	 0.063	 0.011	 0.572
No.358: 0.000	 0.003	 0.021	 0.000	 0.538
No.359: 0.000	 0.069	 0.165	 0.016	 0.627
No.360: 0.000	 0.033	 0.096	 0.000	 0.594
No.361: 0.000	 0.006	 0.012	 0.005	 0.535
No.362: 0.000	 0.003	 0.009	 0.000	 0.538
No.363: 0.000	 0.120	 0.192	 0.027	 0.633
No.364: 0.000	 0.030	 0.084	 0.000	 0.576
No.365: 0.000	 0.036	 0.108	 0.005	 0.590
No.366: 0.000	 0.051	 0.099	 0.022	 0.593
No.367: 0.000	 0.045	 0.093	 0.000	 0.587
No.368: 0.000	 0.141	 0.291	 0.038	 0.672
No.369: 0.000	 0.168	 0.285	 0.033	 0.658
No.370: 0.000	 0.054	 0.171	 0.000	 0.598
No.371: 0.000	 0.042	 0.087	 0.000	 0.573
No.372: 0.000	 0.018	 0.036	 0.000	 0.552
No.373: 0.000	 0.090	 0.207	 0.016	 0.636
No.374: 0.000	 0.018	 0.042	 0.005	 0.571
No.375: 0.000	 0.129	 0.237	 0.005	 0.653
No.376: 1.000	 0.147	 0.258	 0.016	 0.674
No.377: 1.000	 0.069	 0.141	 0.005	 0.609
No.378: 0.000	 0.093	 0.177	 0.011	 0.616
No.379: 0.000	 0.186	 0.378	 0.033	 0.682
No.380: 0.000	 0.027	 0.105	 0.000	 0.590
No.381: 0.000	 0.162	 0.282	 0.016	 0.659
No.382: 0.000	 0.003	 0.006	 0.000	 0.535
No.383: 0.000	 0.054	 0.138	 0.000	 0.600
No.384: 0.000	 0.141	 0.276	 0.016	 0.657
No.385: 0.000	 0.030	 0.081	 0.005	 0.598
No.386: 0.000	 0.018	 0.057	 0.000	 0.579
No.387: 0.000	 0.057	 0.144	 0.016	 0.607
No.388: 0.000	 0.081	 0.138	 0.022	 0.597
No.389: 0.000	 0.006	 0.030	 0.000	 0.558
No.390: 0.000	 0.048	 0.108	 0.000	 0.593
No.391: 0.000	 0.009	 0.018	 0.000	 0.554
No.392: 0.000	 0.075	 0.147	 0.011	 0.597
No.393: 0.000	 0.084	 0.243	 0.005	 0.635
No.394: 0.000	 0.123	 0.183	 0.038	 0.640
No.395: 0.000	 0.015	 0.063	 0.000	 0.586
No.396: 0.000	 0.039	 0.090	 0.000	 0.564
No.397: 0.000	 0.015	 0.051	 0.000	 0.574
No.398: 0.000	 0.099	 0.186	 0.000	 0.622
No.399: 0.000	 0.000	 0.000	 0.000	 0.504
No.400: 0.000	 0.066	 0.123	 0.000	 0.593
No.401: 0.000	 0.000	 0.000	 0.000	 0.134
No.402: 0.000	 0.000	 0.000	 0.000	 0.117
No.403: 0.000	 0.000	 0.000	 0.000	 0.148
No.404: 0.000	 0.000	 0.000	 0.000	 0.118
No.405: 0.000	 0.000	 0.000	 0.000	 0.120
No.406: 0.000	 0.167	 0.167	 0.053	 0.275
No.407: 0.000	 0.000	 0.000	 0.000	 0.117
No.408: 0.000	 0.000	 0.000	 0.000	 0.125
No.409: 0.000	 0.000	 0.000	 0.000	 0.152
No.410: 0.000	 0.000	 0.167	 0.053	 0.238
No.411: 0.000	 0.167	 0.333	 0.105	 0.486
No.412: 0.000	 0.000	 0.000	 0.000	 0.160
No.413: 0.000	 0.000	 0.000	 0.000	 0.137
No.414: 0.000	 0.000	 0.000	 0.000	 0.117
No.415: 0.000	 0.000	 0.000	 0.000	 0.124
No.416: 0.000	 0.000	 0.000	 0.000	 0.121
No.417: 0.000	 0.000	 0.000	 0.000	 0.130
No.418: 0.000	 0.000	 0.000	 0.053	 0.166
No.419: 0.000	 0.000	 0.000	 0.000	 0.127
No.420: 0.000	 0.000	 0.000	 0.000	 0.121
No.421: 0.000	 0.000	 0.000	 0.000	 0.132
No.422: 0.000	 0.000	 0.000	 0.000	 0.121
No.423: 0.000	 0.000	 0.000	 0.000	 0.127
No.424: 0.000	 0.000	 0.000	 0.000	 0.130
No.425: 0.000	 0.000	 0.000	 0.000	 0.122
No.426: 0.000	 0.000	 0.000	 0.000	 0.137
No.427: 0.000	 0.000	 0.000	 0.000	 0.121
No.428: 0.000	 0.000	 0.000	 0.000	 0.118
No.429: 0.000	 0.000	 0.000	 0.000	 0.117
No.430: 0.000	 0.000	 0.000	 0.000	 0.124
No.431: 0.000	 0.000	 0.000	 0.000	 0.179
No.432: 0.000	 0.000	 0.000	 0.000	 0.124
No.433: 0.000	 0.000	 0.000	 0.000	 0.119
No.434: 0.000	 0.000	 0.000	 0.000	 0.158
No.435: 0.000	 0.000	 0.000	 0.000	 0.118
No.436: 0.000	 0.000	 0.000	 0.000	 0.117
No.437: 0.000	 0.000	 0.000	 0.000	 0.152
No.438: 0.000	 0.000	 0.000	 0.000	 0.117
No.439: 0.000	 0.000	 0.000	 0.000	 0.122
No.440: 0.000	 0.000	 0.000	 0.000	 0.128
No.441: 0.000	 0.000	 0.000	 0.000	 0.154
No.442: 0.000	 0.000	 0.000	 0.000	 0.119
No.443: 0.000	 0.000	 0.000	 0.000	 0.125
No.444: 0.000	 0.000	 0.000	 0.000	 0.160
No.445: 0.000	 0.000	 0.000	 0.000	 0.151
No.446: 0.000	 0.000	 0.000	 0.000	 0.169
No.447: 0.000	 0.000	 0.000	 0.000	 0.211
No.448: 0.000	 0.000	 0.000	 0.000	 0.153
No.449: 0.000	 0.000	 0.000	 0.000	 0.184
No.450: 0.000	 0.000	 0.000	 0.000	 0.161
No.451: 0.000	 0.000	 0.000	 0.000	 0.164
No.452: 0.000	 0.000	 0.000	 0.000	 0.118
No.453: 0.000	 0.000	 0.000	 0.000	 0.128
No.454: 0.000	 0.000	 0.000	 0.000	 0.127
No.455: 0.000	 0.000	 0.000	 0.000	 0.145
No.456: 0.000	 0.000	 0.000	 0.000	 0.148
No.457: 0.000	 0.000	 0.000	 0.000	 0.134
No.458: 0.000	 0.000	 0.000	 0.000	 0.118
No.459: 0.000	 0.000	 0.000	 0.000	 0.128
No.460: 0.000	 0.000	 0.000	 0.000	 0.137
No.461: 0.000	 0.000	 0.000	 0.000	 0.118
No.462: 0.000	 0.000	 0.000	 0.000	 0.212
No.463: 0.000	 0.000	 0.000	 0.000	 0.119
No.464: 0.000	 0.000	 0.000	 0.000	 0.142
No.465: 0.000	 0.000	 0.000	 0.000	 0.161
No.466: 0.000	 0.000	 0.000	 0.000	 0.116
No.467: 0.000	 0.000	 0.000	 0.000	 0.126
No.468: 0.000	 0.000	 0.000	 0.105	 0.251
No.469: 0.000	 0.000	 0.000	 0.000	 0.129
No.470: 0.000	 0.167	 0.167	 0.105	 0.277
No.471: 0.000	 0.000	 0.000	 0.000	 0.153
No.472: 0.000	 0.000	 0.000	 0.000	 0.121
No.473: 0.000	 0.000	 0.000	 0.000	 0.127
No.474: 0.000	 0.000	 0.000	 0.000	 0.117
No.475: 0.000	 0.000	 0.000	 0.000	 0.120
No.476: 0.000	 0.000	 0.000	 0.000	 0.120
No.477: 0.000	 0.000	 0.000	 0.000	 0.127
No.478: 0.000	 0.167	 0.167	 0.053	 0.250
No.479: 0.000	 0.000	 0.000	 0.000	 0.143
No.480: 0.000	 0.000	 0.000	 0.000	 0.123
No.481: 0.000	 0.000	 0.000	 0.000	 0.261
